f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
-3.8514025,-4.4631743,-2.5383258,-5.1435075,4.9861383,-1.7958751,-8.015937,-3.4819486,1.5256909,4.3058376,8.651119,13.492021,2.1161358,-5.0707874,-10.487202,0.38374126,-6.317157,-2.5672877,-4.544067,-0.32533747,6.3051276,-0.07936092,-0.84363353,-7.763916,-8.363032,-2.1028337,0.058448166,7.7268667,0.9865596,5.784286,-3.4585414,-7.8659067,-3.964642,-2.770663,10.097838,-6.745085,2.2491434,-5.2217913,4.2057405,2.1343274,-1.7201,-1.4250374,-5.0669885,1.3160641,-1.6224186,-6.381431,-7.910411,-0.06880997,9.330232,-0.11291139,-0.23577538,0.35285103,6.607424,0.76117086,-3.618152,4.3900185,1.5363246,8.167441,1.0583062,-5.04214,-6.8451896,8.953727,7.919478,0.17535347,-2.2760513,6.170092,-5.138412,-5.290387,3.760697,-0.9528143,1.6494104,0.52746975,1.8749721,8.434352,0.42147896,1.9018376,-10.738693,-0.9128592,-4.5850396,-6.4800253,-4.8052516,-2.83305,3.088918,-7.66375,1.2338748,-1.0120095,-1.5474061,5.063524,2.1009688,5.992134,-1.0435742,-3.2575316,-3.4902625,2.1290004,2.7049162,-4.6787577,0.07008827,1.7705154,12.156171,8.080164,-6.350814,-2.4096994,-7.747894,-2.965997,0.05801812,5.356037,-1.2170254,-4.840697,-10.292391,0.17138001,-7.0100055,-2.9000301,-3.175503,-1.3895929,-8.464079,-8.178664,10.873188,-8.089255,-5.6053863,8.831635,15.416002,-5.9227214,-1.6135387,0.417763,9.7986,-5.463394,0.2079449,4.7555914
2.1090028,-2.4414225,10.533116,0.16046046,4.583907,0.5762157,2.5861058,1.2805773,7.5447435,1.3682772,2.7950046,2.1988976,-1.608898,2.0186033,12.210032,-0.10890992,2.6722226,6.4252067,5.856882,0.91409385,-10.357391,1.8190168,-11.490232,7.6872125,-0.29419634,6.267406,-3.6092975,-8.67984,2.616071,-0.502157,-2.064734,1.4940987,13.729524,3.6144145,6.07491,5.192569,6.9474025,-2.4733372,-8.518657,0.6451516,2.553029,-5.1204233,0.5415402,-2.3342583,9.663453,3.3620858,3.442663,0.75054526,0.7725102,1.8601489,-4.4928412,-10.17906,1.8698329,1.4662297,5.807417,8.261999,7.518539,-4.508834,-2.4588697,3.1617174,14.171679,6.607445,5.4994316,-2.6100395,-5.1137567,3.2469256,-6.2388134,-0.75205433,-1.2345278,6.939892,-1.0042166,-12.3815155,1.5197977,-3.199901,2.0948367,1.6123309,-0.25002292,5.352029,-6.4455476,-3.0311975,5.327361,-3.1835005,-9.093857,2.622432,5.29113,0.4035864,-9.719637,2.7611678,-10.259687,3.607533,-3.7983687,-4.501519,-2.1904042,-1.15931,-2.4929194,2.8378024,-2.629132,5.3810663,-0.12206805,-2.3819864,-5.328318,-8.434085,0.7822782,-2.8152885,-12.409084,-2.0810618,-3.7261403,8.128927,-8.427417,-7.8661366,5.420669,7.6725745,-3.8804123,-1.6778142,1.7024771,-9.164176,-8.756754,-1.8249023,7.000554,-3.4953384,0.034074575,6.1906304,11.169993,-2.313438,1.2564703,8.042713,-6.961915,5.569028
2.6908534,-7.13294,3.9125233,3.776308,-11.350823,-6.86984,1.6709898,-1.6400647,3.6242747,-4.682907,3.8882458,2.211226,0.82276845,5.441177,3.8023753,-3.8101737,0.7138823,-4.524228,5.9038596,0.9636291,-0.95943475,-4.2618055,5.9898367,-1.4505614,-3.2586298,-0.46716076,1.7465137,1.401745,3.5136447,1.7138889,10.893422,-1.8973416,-2.0962105,-4.328866,2.5944598,5.7722063,0.31272906,-4.844247,-3.9412405,3.5810227,3.7353227,1.3565367,-1.9561207,2.8341956,0.34441355,1.2165334,4.272028,1.4517514,0.34927207,-0.9888258,0.9473542,1.4587235,-7.388189,-1.0960798,-2.9553819,-3.215956,-0.14609686,8.39044,-5.181054,4.9177146,-8.511285,-1.4144641,2.4075298,3.5336814,3.7100158,3.5309863,-2.7571769,-3.1824217,4.134925,-1.9102981,-6.7533092,-6.409041,-5.1789794,3.126645,0.3180001,3.6503341,-1.7374742,0.5911985,3.5409708,-0.5292863,3.6172004,-2.266945,-0.761175,-1.6845558,-5.2265534,3.0735579,-2.2688408,-0.52956486,2.8720348,3.3262315,4.5068603,-1.4823997,-1.2009987,0.40170363,-9.591284,-7.9181275,-4.995991,-2.5496626,2.9683025,-2.30876,-2.8203516,6.222601,-0.28245842,3.416815,-6.373648,0.33507064,-5.6231356,-0.989837,2.4799654,-9.700698,1.7766635,2.8488643,-2.4753737,-7.248332,-0.5665078,-1.1827561,0.69712734,-0.41218022,9.1212015,-0.8012667,-5.0119734,3.4489694,1.1875585,7.3383656,4.4129534,1.5141425,6.911594,-6.6781454
-9.001334,-2.0688317,-11.931471,-0.06927475,1.5512867,8.4149885,6.3142858,0.5368993,-5.674303,3.3449397,-2.802984,0.45919564,5.1638536,-3.3534307,5.560646,1.950127,-5.4253216,3.942456,2.5580795,-2.159078,-2.7203465,-4.9627986,-3.7578497,3.418931,-7.3880343,1.5160795,-6.2061477,-0.38034767,1.2167916,11.44073,-5.8699045,8.230862,0.93496823,3.015474,2.0848727,1.8152182,-2.8076918,6.887581,-2.1272712,5.367758,-2.9759443,-2.5416832,-5.933749,2.5182579,6.771967,-1.0612986,-0.4277558,-7.1862803,0.1782705,-7.6999984,-5.772555,0.8600019,8.466744,13.971213,-3.3859136,6.0661993,0.17634213,-1.3596032,3.28533,-0.13569702,2.569623,-2.460561,-6.728258,-9.876626,2.9635491,-1.5164368,-3.7147098,-2.0254397,2.2816672,0.5761354,-4.7260294,6.2583876,6.4996953,1.7074652,3.8691082,8.087399,5.557583,3.8408494,2.3975995,2.966835,-5.1749077,4.4508038,-6.3963223,-3.202528,6.280251,2.0207715,5.8047276,-2.749503,-5.8309975,0.2545759,-0.7768701,1.2709199,6.5719156,-1.2802099,0.058229893,-5.1473694,2.5145786,-0.7022241,-2.427939,-1.7663851,-2.345217,-1.858981,9.42768,0.6306872,-1.8939799,-9.081021,-5.623434,0.91281784,-3.380973,9.171243,0.5259075,4.3818545,-0.8070925,-0.5469146,-1.5430232,-0.9222246,8.102021,-10.985967,-10.60678,-4.3929305,0.18116221,3.9773355,1.9306526,-1.8173566,6.79784,7.0623074,-1.676863,4.545239
-7.8081584,4.3089795,9.936198,1.3068299,-0.8709806,-0.6216713,3.083398,-9.121876,0.5192666,-1.9196018,10.473506,-0.8479739,7.772301,-4.7953258,2.473502,3.075265,-3.4720492,2.1047947,5.84073,-1.1131133,-8.446828,-1.1045719,-3.6058857,-2.480662,-0.8252264,-10.592617,-6.9512978,1.7971164,-3.0537705,-13.550259,3.4583876,0.52402043,-4.971303,-6.1550016,3.7785938,3.0626597,11.891501,0.067439914,2.116332,-0.99579716,4.0016446,3.579411,5.3188424,-1.0729029,-2.5471385,-0.3956365,2.8110514,6.7102957,-2.1610749,-1.9055605,1.5402737,-1.483928,5.571832,-11.534362,-5.027008,-2.9633272,-10.552791,-3.9798658,-5.895444,-1.8952315,6.1339936,0.19193181,-3.502146,-0.39206183,4.5583873,-6.041233,-5.286857,5.5645256,-2.0952866,3.0804825,-0.8170838,3.870428,-6.9640117,-0.86027366,-2.0089784,-7.2671843,-8.315434,3.4942145,-0.47396672,-5.366723,-1.09313,6.105407,-10.277517,-8.365771,-5.389616,6.6816597,1.3452654,3.7064428,-5.5395756,-5.9100084,2.6466217,-0.28342578,1.0665187,-0.33526054,0.2423493,0.5339306,4.4399896,4.865193,-8.712247,-9.951007,6.025042,4.5153894,-7.679978,-9.467977,0.22528213,5.7217135,10.582514,4.0212684,0.24384828,-5.546875,1.8510892,-2.91381,-7.5668373,9.242869,9.222484,6.247854,-4.98827,4.04825,3.0585997,2.4364707,5.5059996,3.233965,5.0810833,2.9504268,0.5398294,-7.334454,0.4736897,-2.8176622
-9.368627,-1.582621,-11.169056,-1.3326211,-0.38410783,5.9795737,6.179237,1.7014157,-1.8334808,1.1422431,-2.675269,-2.1523404,5.220249,-3.629335,3.3143718,3.5452967,-5.7504864,5.0665393,3.5023227,1.0219896,-4.5593677,-4.976233,-4.183433,3.5396461,-5.1142664,2.5686193,-6.0009055,-0.95722383,-0.35000378,12.178104,-6.8120217,8.233429,1.6112198,3.2042255,1.0028716,1.7715302,0.20596308,7.6160564,-2.201773,7.404268,-3.9084883,-1.0882206,-4.022127,2.6754916,6.5602603,-0.6946742,-1.0058516,-4.4339757,-0.58041644,-8.5369215,-6.592148,1.6282817,6.209548,12.905688,-2.8304515,7.049481,0.6249972,0.9792329,4.7022824,0.9445144,-1.4488705,-1.3436048,-6.7895145,-5.8578815,1.7796237,-0.006384816,-2.8611386,-0.030632025,2.9862523,1.050468,-5.563337,7.5433,8.397395,1.1960452,5.314781,7.0175486,6.4835634,3.5415576,2.6344845,2.166324,-4.792025,3.858748,-7.4568443,-3.5186915,6.007139,3.5743234,7.220074,-1.0429015,-5.3680773,-0.023558825,0.4506718,-1.0342813,5.0268626,-1.8032719,1.2277843,-3.4347816,0.18904719,0.6869403,-4.7321043,-0.5483775,-0.06929445,-1.222952,9.296387,-1.2750942,-0.78395796,-9.88699,-3.7110295,0.5996003,-2.9869227,6.9202714,-2.6496708,6.20066,-2.7631834,-1.0508667,-1.1838297,0.8749454,6.742601,-11.995535,-10.282367,-3.662758,-1.2870431,3.6107318,4.0277953,-1.2972373,5.4596963,5.1352897,2.328657,3.7189941
2.3124726,-2.558354,-0.21967842,-7.953386,-1.7748791,-0.93317866,0.82772607,-2.5398374,2.6936126,3.6289005,1.39666,1.9935607,-0.43096074,0.517035,-3.1480887,0.529158,-1.8474848,10.456506,7.964943,3.0654628,-3.645576,-5.310126,5.6672673,0.85924184,1.388588,-8.522218,4.939138,1.709273,-4.0643325,-0.5702958,-0.41694668,0.2528445,-1.3565831,-0.66297466,-0.5329665,-1.4501421,8.499872,-12.769283,-0.61795884,0.8017268,1.1220102,-3.517633,-7.1492796,2.2791615,8.741225,-6.0341744,4.9085345,-0.25154334,-0.048896074,-4.9303436,-0.5096151,7.117377,2.9131737,8.421774,6.8294377,3.1289995,9.042393,2.6533334,4.695616,-0.9829289,0.9299176,-2.8182843,3.141961,-6.5257754,4.781013,-1.7936323,7.745103,3.9690094,8.81692,3.2698722,-7.4833674,-1.2916822,-4.971882,-2.2836113,7.8111925,1.7278877,-4.568853,-5.3598967,-1.9143085,-5.867003,-2.063669,1.9433815,5.4092736,4.1379557,-11.879414,2.4299974,0.44073424,2.4287243,8.124311,-10.134788,-3.2413976,3.0158143,-9.778657,6.427108,1.3936765,4.545522,-2.0488546,5.3335385,5.2482266,2.4353974,0.83902353,3.4985173,-3.7155817,-0.64614654,-1.3193327,2.666014,5.9865694,-5.1835546,-0.041395903,6.8599124,-2.416956,-2.8854728,-0.17105034,3.7963474,0.6301892,7.840432,4.6799397,3.93584,2.6544108,11.686815,-1.3901396,-10.222904,8.606875,-1.8846219,0.89756286,6.0847526,-8.52496,-6.9163733
-6.0052166,7.7723103,8.6736355,7.954748,-0.15345034,5.8142633,1.0326487,1.097467,-5.6142106,2.9326136,0.033069,-4.9061,-0.96068156,-0.60380465,8.155353,3.927936,0.7113478,1.555907,-0.59115255,-2.201121,-6.4289455,-0.46517247,-3.5035884,-8.03904,2.4825845,2.3716278,-8.999895,0.9594451,3.6961532,6.8098736,5.2294,1.1469355,-4.0862,-6.9564967,1.7532599,2.6617668,6.2715354,5.8398557,-1.3060459,-6.513531,-2.9415445,2.1505506,-2.4592514,-1.3854344,-0.12033768,-0.9927168,-3.8176036,-0.61212057,-3.0986872,0.9896297,-0.36649424,-6.1099114,-3.4631314,4.5129795,-4.660747,-9.535686,-8.684229,-0.30859974,0.6674348,0.09641828,6.478423,-13.428731,0.41406235,8.480896,-5.9537735,-2.2609398,-4.24688,-4.43249,-1.617937,6.5315585,7.0155663,-0.82210493,10.847551,1.0794523,7.510965,-0.10792777,1.2294219,1.0118864,14.692559,6.136489,-2.2430508,4.4536204,-0.5728663,-3.9760256,4.106748,1.1598924,-0.07961053,-1.1178896,1.7011032,4.3560376,-10.215515,3.9986753,-5.479182,-7.7303963,-1.2721934,1.054192,-2.9617758,3.0575485,-8.192222,-2.7468882,-2.688842,0.19202349,0.5245489,-5.5816274,4.3833933,1.5862935,-9.75476,-10.4031925,-0.53142947,-1.8762356,0.61248136,-2.5309012,1.2457364,4.5460706,-7.6494184,-7.4453897,-6.6179056,1.3966389,5.534146,-3.8067002,-13.675882,-8.348488,-5.170496,-2.3995705,-0.31716052,1.9548858,-2.1055799,5.0763493
1.2280104,-3.6545057,1.8124934,4.1433296,-10.520619,-6.1200576,0.20245329,-1.8129656,0.14140332,-3.4968767,5.130328,3.5714016,-2.0666,6.0878897,2.9693797,-4.858338,0.038085185,-5.555839,3.8586419,1.0939428,-2.4075544,-3.5479937,7.200697,0.53379196,-0.40050125,-0.90215737,1.6264987,2.0126379,3.15473,1.9669505,9.348162,-2.3113298,-2.1804254,-5.658722,3.50984,5.9081326,-0.8650208,-3.024514,-4.289426,2.5888462,2.7148929,3.3163004,-3.3464732,1.182862,-0.0916999,1.6166914,3.3589334,0.8852995,3.5118265,-0.97501117,1.1699594,3.459816,-7.425934,-0.4386062,-1.7221746,-1.5807339,-2.859529,6.3219805,-4.140512,4.465073,-8.853614,-1.7883469,1.3680596,5.010212,4.1397705,4.3534184,-2.9828913,-3.5049946,3.3347206,-1.0540415,-5.8744392,-5.993411,-4.1033435,1.6927915,-0.52791333,1.9877208,-3.8029304,0.98251665,1.2068933,-1.5273569,1.8048614,-1.8632613,-3.051513,-1.3431576,-6.15967,1.480171,-1.3914847,-0.43571892,2.7230968,1.3121234,1.720307,-0.028913885,-3.8864813,-1.7258328,-8.378525,-6.1936345,-9.210312,-7.170513,1.7259511,-5.440339,-3.41156,6.3954096,-2.3742156,3.6637187,-5.8318853,-1.9928299,-3.8418913,-0.7578073,3.2851815,-8.260654,3.941217,2.2918038,-3.1333027,-4.205659,-1.1356832,-3.8358445,1.1700622,0.419932,8.075735,-0.05755341,-5.863379,1.4736083,1.2487003,3.7437549,3.9660962,0.97133195,7.2996798,-5.5593586
-7.766734,4.4690785,10.098923,1.691091,-1.4761635,-1.8032892,2.8851368,-9.664625,1.3830451,-2.58108,6.61242,-1.3226864,9.05393,-5.3690143,2.025315,3.166118,-4.551085,-0.13054836,7.239471,-1.637357,-7.7605047,-1.1941433,-4.431403,-2.0002997,-0.9644189,-9.936174,-7.232653,2.606568,-3.8925557,-12.732332,2.408521,1.2826426,-4.597426,-6.1982393,6.49219,0.36811936,11.648006,2.9093373,2.2984266,-1.7870389,4.3585544,4.205296,6.091501,-2.4891946,-3.1378362,-3.0769546,2.2753599,7.6864414,-3.5602422,-2.7538722,0.89959544,-2.5948036,3.5736878,-10.411741,-5.789426,-2.2270103,-8.764613,-4.9678464,-5.408374,-1.6633899,6.9860654,0.19757831,-4.6605477,-0.41119272,3.7414637,-6.1635575,-4.793418,3.0566518,-0.40309745,4.7948713,-0.725235,5.4258585,-6.8379965,-0.8723963,1.3596374,-6.322042,-6.5032682,4.088755,-1.2921801,-5.762356,-1.2703841,6.280867,-10.697398,-8.887615,-5.6454473,8.882605,1.041143,2.5392807,-7.142935,-4.361299,4.0271373,0.1781126,1.3515223,-1.0997976,1.7995343,3.0683928,2.8068151,3.8601565,-6.9095263,-12.033833,4.5297947,6.2168565,-3.8831773,-10.805206,-0.92118305,4.3266,10.704227,3.7359653,-1.4790417,-2.9352512,-0.73463476,-0.9085795,-7.2740054,9.589138,9.225232,5.8289294,-4.957776,4.228612,4.6827755,1.1055257,6.5006666,1.4863424,2.8640993,4.0637364,1.7879301,-8.793651,1.8484263,-4.6859136
-10.483134,-2.434086,-10.392089,-0.38582897,0.54511654,6.054598,4.619409,1.053523,-2.8675997,1.5302013,-1.2730973,-0.8418804,6.5886083,-2.5680602,4.163596,3.4769287,-3.1220748,4.010071,4.8662457,0.48106244,-3.9202704,-4.189043,-4.37513,2.8675005,-5.187827,1.5233984,-5.51939,-0.40914547,1.0291883,11.839257,-6.0552635,6.3492126,0.43164068,1.948677,2.6273522,1.833313,1.4037063,6.358852,-5.0697036,5.994366,-2.3960183,0.28317505,-4.4541306,1.0809536,6.567568,-0.81771934,-1.4428133,-4.93359,1.07831,-8.345595,-5.3391695,-0.35449195,6.5793614,13.25783,-2.6755967,6.605795,-0.6740245,-1.9880911,2.7528527,-0.39725327,1.3572993,-3.0507436,-8.084027,-6.560722,1.9510814,-0.7650625,-2.48639,0.54156375,5.4743333,1.7565835,-2.8039434,5.981084,7.166163,2.3726583,4.046416,7.2701616,6.173706,4.0273547,5.001651,1.7745448,-5.2500963,2.9640057,-7.4735928,-2.1196752,8.114299,3.3226492,8.561172,-0.9646991,-6.519076,-1.4773701,1.5700594,0.68831563,6.5718923,-0.6555496,3.1030908,-4.851057,2.663328,0.21304804,-4.2726645,0.34134296,-1.4094884,-0.45983395,8.284101,-0.84149545,-0.43260622,-10.277988,-4.6149454,-0.9125955,-4.08011,6.715265,0.42493787,7.6307235,2.1321218,-0.51547635,-1.6810279,1.1022557,10.4017515,-13.965514,-11.354025,-3.8175344,0.4082995,3.735192,2.3619096,-2.556196,3.3534598,6.0111017,1.8900553,5.083731
2.4157073,-6.5696206,4.2384624,-7.9382076,3.842663,15.140528,0.47589684,3.5043616,-0.86441785,-9.627658,-2.397223,-5.6927037,-7.173462,9.300521,-1.097894,2.85669,-1.8905786,0.9201406,3.9643855,-0.85748625,2.978176,-2.5679657,-0.87296987,-7.1884794,-10.387869,-1.2199062,-0.10253029,-6.3319716,-1.3494644,1.4225981,-10.456843,-4.7843447,2.6485572,2.4798148,-4.2224755,2.4142377,6.316049,4.795995,-0.97932136,-2.4114027,-5.973015,1.0663722,2.4082134,3.9406667,3.0725627,4.699257,0.7789743,4.003878,5.044473,-3.7173998,-9.388903,7.1726065,2.6536229,-8.2882805,-4.619934,4.078157,-1.8161247,-3.4009154,8.672754,-4.406123,-2.4958532,1.3124473,-0.29145807,3.3901718,6.292807,0.58891404,3.1231728,0.39308462,-1.4624602,0.8566058,0.20441723,4.235746,2.2991285,-0.67314184,-3.5327148,-0.15657084,1.269466,0.9550948,11.671622,-2.6795363,2.8378208,5.7800665,1.1660717,11.861835,-2.3943598,2.2217643,-4.126727,-1.8441347,1.2563905,5.6759696,1.5021406,4.680644,0.3270354,-2.4743536,13.906741,1.0685669,-3.651673,-4.7371645,-4.6364512,5.8557754,-2.1482244,0.43548682,1.8404795,1.7589267,-5.046201,-6.3598433,0.7253338,0.58749866,2.1989415,-4.12757,4.803493,-5.3447456,-2.0342638,-4.644813,6.216346,2.4845178,2.4527185,4.602531,12.9403305,-8.097944,-2.244411,-1.7118938,-5.0790544,-6.5829964,-0.5944482,-6.3492584,3.142531,0.10686386
4.2284284,-10.539419,-8.64936,5.498882,-0.19864257,1.5487489,-5.915071,-1.1198975,11.177345,4.6815643,1.9709376,-2.3807304,0.20494914,-10.393445,2.5940447,4.6011643,-8.590301,-3.9718533,-5.3375325,-4.76775,-0.056934763,-10.811786,3.3614554,2.514617,0.17921478,-11.026066,-5.560549,6.9028673,-15.95405,-1.3278507,-6.5282855,5.343845,-4.413867,3.2027488,1.6785331,10.12611,-1.8869541,1.6508698,-7.1841717,7.792203,-4.5661683,-1.2328435,-0.36292475,-7.3598533,-0.44377026,6.7666006,1.9750153,-5.647022,0.8209596,3.3587685,-10.83263,-4.1291323,4.187355,0.781285,2.975245,9.486885,1.4342034,2.086557,14.5211525,-0.07807684,-4.9797664,2.2593732,3.7417924,-2.1748226,-5.075463,10.985232,2.237354,-5.159442,5.6512733,-0.03853777,-1.6490772,2.848001,-6.220708,2.5064862,9.630563,2.6309674,-1.3270769,-3.5458612,-2.9566755,-2.342009,-1.9746253,4.9791646,-8.022435,2.4104054,-2.2899218,2.2858818,-5.638908,8.045507,6.8585663,6.292228,-8.27304,4.1961365,1.0049982,-7.354334,1.23822,1.0322479,4.0091186,2.0658205,2.9092166,7.447581,7.580927,-13.631782,-1.3343987,-0.113613814,-9.233661,-1.4994471,4.175562,-5.658544,0.47295636,-2.702675,-2.4350667,6.3578134,-3.9538813,2.741092,-9.288504,8.972104,2.5572138,-0.9366629,3.3195438,-6.3293214,5.6790833,-1.2972238,-1.2915348,-3.3756685,-3.7303326,3.0826848,1.3325917,2.685181
-9.734102,-3.365694,-10.908627,-0.6326422,0.7173762,7.0720353,6.135707,-0.09391749,-2.7580445,2.3781044,-2.0471573,0.64422697,6.5520854,-2.3995261,3.8063345,4.1972485,-4.2864566,6.8794575,4.0510697,-0.44569033,-3.9811199,-4.3088627,-1.8467728,1.2947387,-5.0926466,2.2958503,-6.940545,-1.5284767,0.89778554,11.946735,-6.51121,5.189543,2.269764,1.6010932,2.6578875,2.497984,0.17103207,5.5136843,-2.95218,6.244061,-4.648308,-0.2277371,-5.1471562,2.8876681,7.8936296,0.075432405,-2.6894054,-4.571101,-1.7470291,-7.63473,-4.387166,1.6634978,4.5798516,13.447719,-3.0460274,7.139336,0.8678677,-0.019447863,2.5412245,1.4104363,0.7746861,-2.4671197,-8.849304,-7.7723303,2.1208026,-2.5627143,-2.354957,-0.19378701,3.8766446,0.6753219,-1.3935986,5.979691,8.273552,3.0962954,5.3470855,6.1495514,5.443415,2.238774,1.2968775,2.456674,-7.2943964,2.0877407,-7.114132,-3.9667583,6.995604,3.3378766,8.253842,-0.5593189,-6.664699,-0.22875695,1.7227831,-1.1028249,5.733891,-1.4007907,2.841174,-3.4846606,1.9516207,-0.31222612,-1.3696434,-0.7977262,-0.75708884,-0.8496343,7.2618747,-0.28267884,-1.1798065,-9.071638,-5.4988155,-2.6515188,-3.557672,6.9505553,-0.6418854,7.068175,1.6690903,0.90494233,-0.6369143,0.104231834,9.813801,-11.35635,-11.167014,-2.5347068,0.07616553,2.9271488,0.50685894,-1.5501807,4.8007493,4.895939,0.6477641,3.6069849
0.03856805,0.5618942,4.161624,0.99709123,5.766677,-2.7629116,4.626276,8.048168,-4.7856917,-2.1611664,7.3772116,-0.17879632,7.2372947,-0.869831,6.6372595,1.7955055,1.919176,7.862048,-3.3906047,-2.7422864,-2.3241382,3.299822,-9.046888,4.3974833,-2.3262188,7.133287,-13.932201,-2.3748102,-10.551132,-6.8529525,2.5605683,0.59788346,-1.0274335,-1.5425154,1.4076449,-5.124981,2.8663623,1.9268738,2.7776031,0.81111974,2.0368018,10.01192,-2.0895417,-1.094776,-2.748029,-4.8448153,-5.117787,-3.0681229,0.048627973,1.0111402,0.7599239,-3.9268913,4.7454734,4.2880616,-1.1316447,-3.13117,1.7103101,0.8639331,-7.195694,-1.352358,1.5496774,-2.9957814,0.61590385,-7.3394437,7.181155,5.652577,0.09777691,1.9528513,-12.262848,-6.767511,-1.5899704,-5.710073,2.6952636,10.997464,-6.594185,-3.791242,1.3531972,8.611604,-6.7382197,-0.22693345,8.789877,-6.7576003,-6.0306487,-2.5249758,-2.0804517,3.5536096,0.6625511,-8.982271,2.0718772,-2.7567234,6.2870007,-4.4107065,-2.5870693,3.177246,4.493821,2.7233553,-7.416764,2.7006538,-4.8208265,0.45378986,-6.220954,1.934047,-3.4969845,-5.6935663,4.377873,1.1680942,-3.860799,5.820392,-1.0117598,-0.34616393,0.6813502,-3.8093853,1.6716957,-3.5367026,-2.8342881,6.07043,-7.198951,-12.724797,7.0095487,12.992689,-3.629197,-11.015709,-3.2162766,-1.5725026,-1.7402431,-5.3013062,3.5141382,2.9106696
-4.5972075,5.862589,-12.253015,5.748794,0.17750494,-8.093812,-2.5274282,-4.82631,0.8898665,3.4583561,-8.53859,-1.7731129,-5.7686844,7.321749,-5.037536,8.08378,-1.4572695,-7.0892005,-3.11669,-2.764567,-6.38445,1.901713,-6.541395,-11.847937,-0.60691464,-7.4168897,-2.8178442,-4.4632235,-3.9036288,9.562363,-0.106746994,1.0785079,-8.568369,-3.1226406,1.0702064,-6.2368245,5.1098337,-5.31209,0.39496666,-2.3569818,-0.49541625,-3.0414166,-2.9054828,-1.9641175,-3.393221,1.4129325,1.697338,0.6823932,-3.0106034,4.712409,1.572263,-0.43414426,0.4432118,10.144122,-7.291683,4.1817846,-8.829383,0.4310785,8.13847,2.1454706,1.4688265,-1.8315449,-0.6933459,-1.6459861,-3.816266,-0.35788038,0.7181781,-2.5043263,-3.1133628,-5.704605,2.2444246,3.1542408,0.66855603,5.2462955,1.1646318,3.103362,1.6786839,-0.81349045,-2.3091385,11.934441,-3.3562002,-5.552899,3.369474,0.72520417,-6.652213,4.5473647,-0.26768377,-4.656848,6.3107543,2.8321393,-6.035221,7.8730683,1.8896048,-0.9238218,7.17913,1.0061029,-0.42393145,-2.843849,2.846838,1.8315187,0.6601744,-2.0156837,1.136162,0.06362365,-6.3340344,-5.094114,2.4081879,-13.722362,1.0776942,-3.804023,6.700856,-3.0027814,2.5529423,-1.533439,0.37550002,2.3235016,-2.651864,5.32926,-4.8686852,0.49632204,2.4185357,0.69119316,9.517554,-3.632518,-6.172763,-4.7152896,2.602147,3.1643782
-0.26542944,-5.0889997,2.3780854,-6.6220202,6.001673,13.571905,1.7763425,2.4472098,-1.3491117,-8.584348,-2.1677682,-5.51267,-7.24444,7.445999,0.9331241,1.9702113,-2.0571926,-0.56413305,5.919362,1.1955839,3.7177036,-0.6571243,-1.0174369,-6.197456,-10.481399,-2.2412786,0.0070003606,-6.991973,-1.3391093,0.0770233,-10.151733,-2.7667537,4.201239,0.7838142,-6.0857077,-1.5151957,5.277791,3.4789047,-0.31131405,-2.5612772,-3.7835217,2.6853783,0.47972086,1.3856864,0.1952206,3.918952,-0.49477908,3.1882172,5.1342607,-3.9751253,-10.127636,7.9790993,-0.0642439,-9.589793,-3.2471087,3.6498666,-0.6439732,-1.1073437,6.594254,-4.809627,-4.8612022,1.9899355,2.2223518,3.1971974,4.3191566,2.0170248,2.877073,-0.6367731,0.5770401,-0.4353471,0.8554507,3.390568,2.6251988,0.58047813,-4.367852,-0.3048922,0.5767099,0.7130178,9.922116,-2.25228,1.4449145,6.420796,-0.79403996,11.538011,-1.8814428,3.259443,-4.722991,-1.134867,0.44458926,3.549428,2.5479143,6.1483707,0.42770582,-1.5230455,13.016583,2.1208897,-3.3159509,-2.8597088,-3.4472358,2.054005,-2.419312,1.255397,-0.20976388,1.6907066,-2.672261,-4.2449346,1.4087148,2.6139019,1.0931649,-6.5870724,2.764158,-3.927339,-3.934864,-1.8696582,8.151343,2.8443348,3.9435873,6.0491805,11.662607,-8.564632,-3.5167992,-2.317528,-5.047853,-3.7010179,-1.6412508,-6.395957,0.499678,0.51337045
